start,end,token,exclude
302.619,302.686,la,True
302.686,302.753,la,True
302.753,302.819,la,True
302.819,302.886,la,True
302.886,302.953,la,True
302.953,303.02,la,True
303.02,303.086,la,True
303.086,303.153,la,True
303.153,303.22,la,True
303.22,303.287,la,True
303.287,303.353,la,True
303.353,303.42,la,True
303.42,303.487,la,True
303.487,303.553,lala,True
303.553,303.62,lala,True
303.62,303.687,lala,True
303.687,303.754,lalala,True
303.754,303.82,lala,True
303.82,303.887,lala,True
303.887,303.954,lala,True
303.954,304.021,lala,True
304.021,304.087,la,True
304.087,304.154,la,True
304.154,304.221,la,True
304.221,304.288,la,True
304.288,304.354,la,True
304.354,304.421,la,True
304.421,304.488,la,True
304.488,304.554,la,True
304.554,304.621,la,True
304.621,304.688,la,True
304.688,304.755,la,True
304.755,304.821,la,True
304.821,304.888,la,True
304.888,304.955,la,True
304.955,305.022,la,True
305.022,305.088,la,True
305.088,305.155,la,True
305.155,305.222,lalalala,True
305.222,305.289,la,True
305.289,305.355,la,True
305.355,305.422,la,True
305.422,305.489,la,True
305.489,305.555,la,True
305.555,305.622,la,True
305.622,305.689,la,True
305.689,305.756,la,True
305.756,305.822,la,True
305.822,305.889,la,True
305.889,305.956,la,True
305.956,306.023,la,True
306.023,306.089,la,True
306.089,306.156,la,True
306.156,306.223,la,True
306.223,306.29,la,True
306.29,306.356,la,True
306.356,306.423,la,True
306.423,306.49,la,True
306.49,306.556,la,True
306.556,306.623,la,True
306.623,306.69,la,True
306.69,306.757,la,True
306.757,306.823,la,True
306.823,306.89,lala,True
306.89,306.957,lala,True
306.957,307.024,la,True
307.024,307.09,la,True
307.09,307.157,la,True
307.157,307.224,la,True
307.224,307.291,la,True
307.291,307.357,la,True
307.357,307.424,la,True
307.424,307.491,la,True
307.491,307.557,la,True
307.557,307.624,la,True
307.624,307.691,la,True
307.691,307.758,la,True
307.758,307.824,la,True
307.824,307.891,la,True
307.891,307.958,la,True
307.958,308.025,la,True
308.025,308.091,la,True
308.091,308.158,la,True
308.158,308.225,la,True
308.225,308.292,la,True
308.292,308.324,la,True
308.325,308.392,lalalala,True
308.392,308.458,la,True
308.458,308.525,la,True
308.525,308.592,la,True
308.592,308.659,la,True
308.659,308.725,la,True
308.725,308.792,la,True
308.792,308.859,la,True
308.859,308.925,la,True
308.925,308.992,la,True
308.992,309.059,la,True
309.059,309.126,la,True
309.126,309.192,la,True
309.192,309.259,la,True
309.259,309.326,la,True
309.326,309.393,la,True
309.393,309.459,la,True
309.459,309.526,la,True
309.526,309.593,la,True
309.593,309.66,la,True
309.66,309.726,la,True
309.726,309.793,la,True
309.793,309.86,la,True
309.86,309.926,lala,True
309.926,309.993,lala,True
309.993,310.06,lala,True
310.06,310.127,lalala,True
310.127,310.193,lala,True
310.193,310.26,lala,True
310.26,310.327,lala,True
310.327,310.394,lala,True
310.394,310.46,la,True
310.46,310.527,la,True
310.527,310.594,la,True
310.594,310.661,la,True
310.661,310.727,la,True
310.727,310.794,la,True
310.794,310.861,la,True
310.861,310.927,la,True
310.927,310.994,la,True
310.994,311.061,la,True
311.061,311.128,la,True
311.128,311.194,la,True
311.194,311.261,la,True
311.261,311.328,la,True
311.328,311.395,la,True
311.395,311.461,la,True
311.461,311.561,la,True
311.561,314.031,la,True
314.031,393.41,<silence>,False
393.41,393.477,う,False
393.477,393.543,う,False
393.543,393.61,う,False
393.61,393.677,う,False
393.677,393.744,うた,True
393.744,393.81,うた,True
393.81,393.877,うた,True
393.877,393.944,た,False
393.944,394.01,た,False
394.01,394.077,た,False
394.077,394.144,た,False
394.144,394.211,た,False
394.211,394.277,た,False
394.277,394.344,た,False
394.344,394.411,た,False
394.411,394.478,よ,False
394.478,394.544,よ,False
394.544,394.611,よ,False
394.611,394.678,よ,False
394.678,394.745,よ,False
394.745,394.811,よ,False
394.811,394.878,よと,True
394.878,394.945,よと,True
394.945,395.011,と,False
395.011,395.078,と,False
395.078,395.145,と,False
395.145,395.212,と,False
395.212,395.278,とべ,True
395.278,395.345,とべ,True
395.345,395.412,べ,False
395.412,395.479,べ,False
395.479,395.545,べ,False
395.545,395.612,べ,False
395.612,395.679,べ,False
395.679,395.746,べ,False
395.746,395.812,べ,False
395.812,395.879,べ,False
395.879,395.946,べ,False
395.946,396.012,べ,False
396.012,396.079,べ,False
396.079,396.146,べ,False
396.146,396.213,べ,False
396.213,396.279,べ,False
396.279,396.346,べ,False
396.346,396.413,み,False
396.413,396.48,み,False
396.48,396.546,み,False
396.546,396.613,み,False
396.613,396.68,み,False
396.68,396.747,み,False
396.747,396.813,み,False
396.813,396.88,み,False
396.88,396.947,み,False
396.947,397.013,み,False
397.013,397.08,み,False
397.08,397.147,み,False
397.147,397.214,み,False
397.214,397.28,ん,False
397.28,397.347,ん,False
397.347,397.414,ん,False
397.414,397.481,んな,True
397.481,397.547,んな,True
397.547,397.614,んな,True
397.614,397.681,んな,True
397.681,397.748,んな,True
397.748,397.814,な,False
397.814,397.881,なへ,True
397.881,397.948,なへ,True
397.948,398.014,へ,False
398.014,398.081,へ,False
398.081,398.148,へ,False
398.148,398.215,へ,False
398.215,398.281,へと,True
398.281,398.348,へと,True
398.348,398.415,と,False
398.415,398.482,と,False
398.482,398.548,と,False
398.548,398.615,と,False
398.615,398.682,と,False
398.682,398.749,と,False
398.749,398.815,と,False
398.815,398.882,と,False
398.882,398.949,と,False
398.949,399.015,と,False
399.015,399.082,と,False
399.082,399.149,と,False
399.149,399.216,と,False
399.216,399.282,と,False
399.282,399.349,と,False
399.349,399.416,か,False
399.416,399.483,か,False
399.483,399.549,か,False
399.549,399.616,か,False
399.616,399.683,か,False
399.683,399.75,か,False
399.75,399.816,かな,True
399.816,399.883,かな,True
399.883,399.95,な,False
399.95,400.016,な,False
400.016,400.083,な,False
400.083,400.15,な,False
400.15,400.217,な,False
400.217,400.283,な,False
400.283,400.35,な,False
400.35,400.417,な,False
400.417,400.484,な,False
400.484,400.55,し,False
400.55,400.617,し,False
400.617,400.684,し,False
400.684,400.751,し,False
400.751,400.817,し,False
400.817,400.884,しく,True
400.884,400.951,しく,True
400.951,401.017,しく,True
401.017,401.084,く,False
401.084,401.151,く,False
401.151,401.218,く,False
401.218,401.284,くて,True
401.284,401.351,くて,True
401.351,401.418,て,False
401.418,401.485,て,False
401.485,401.551,て,False
401.551,401.618,て,False
401.618,401.685,て,False
401.685,401.752,て,False
401.752,401.818,て,False
401.818,401.885,て,False
401.885,401.952,て,False
401.952,402.018,て,False
402.018,402.085,て,False
402.085,402.152,て,False
402.152,402.219,て,False
402.219,402.285,て,False
402.285,402.352,て,False
402.352,402.419,う,False
402.419,402.486,う,False
402.486,402.552,う,False
402.552,402.619,う,False
402.619,402.686,う,False
402.686,402.753,う,False
402.753,402.819,うれ,True
402.819,402.886,うれ,True
402.886,402.953,れ,False
402.953,403.019,れ,False
403.019,403.086,れ,False
403.086,403.153,れ,False
403.153,403.22,れ,False
403.22,403.286,れ,False
403.286,403.353,れ,False
403.353,403.42,れ,False
403.42,403.487,れ,False
403.487,403.553,し,False
403.553,403.62,し,False
403.62,403.687,し,False
403.687,403.754,し,False
403.754,403.82,し,False
403.82,403.887,しい,True
403.887,403.954,しい,True
403.954,404.02,しい,True
404.02,404.087,い,False
404.087,404.154,い,False
404.154,404.221,い,False
404.221,404.287,いの,True
404.287,404.354,いの,True
404.354,404.421,の,False
404.421,404.488,の,False
404.488,404.554,の,False
404.554,404.621,の,False
404.621,404.688,の,False
404.688,404.755,の,False
404.755,404.821,い,False
404.821,404.888,い,False
404.888,404.955,い,False
404.955,405.021,いま,True
405.021,405.088,いま,True
405.088,405.155,いま,True
405.155,405.222,いま,True
405.222,405.288,いま,True
405.288,405.355,ま,False
405.355,405.422,ま,False
405.422,405.489,こ,False
405.489,405.555,こ,False
405.555,405.622,こ,False
405.622,405.689,こ,False
405.689,405.756,この,True
405.756,405.822,この,True
405.822,405.889,この,True
405.889,405.956,の,False
405.956,406.022,の,False
406.022,406.089,の,False
406.089,406.156,の,False
406.156,406.223,の,False
406.223,406.289,の,False
406.289,406.356,の,False
406.356,406.423,の,False
406.423,406.49,せ,False
406.49,406.556,せ,False
406.556,406.623,せ,False
406.623,406.69,せ,False
406.69,406.757,せ,False
406.757,406.823,せ,False
406.823,406.89,せか,True
406.89,406.957,せか,True
406.957,407.023,か,False
407.023,407.09,か,False
407.09,407.157,か,False
407.157,407.224,かい,True
407.224,407.29,かい,True
407.29,407.357,かいは,True
407.357,407.424,いは,True
407.424,407.491,いは,True
407.491,407.557,いは,True
407.557,407.624,いは,True
407.624,407.691,いは,True
407.691,407.758,は,False
407.758,407.824,は,False
407.824,407.891,は,False
407.891,407.958,は,False
407.958,408.024,は,False
408.024,408.091,は,False
408.091,408.158,は,False
408.158,408.225,は,False
408.225,408.291,は,False
408.291,408.358,は,False
408.358,408.425,ぜ,False
408.425,408.492,ぜ,False
408.492,408.558,ぜ,False
408.558,408.625,ぜ,False
408.625,408.692,ぜ,False
408.692,408.759,ぜ,False
408.759,408.825,ぜ,False
408.825,408.892,ぜ,False
408.892,408.959,ぜ,False
408.959,409.025,ぜ,False
409.025,409.092,ぜ,False
409.092,409.159,ぜ,False
409.159,409.226,ぜ,False
409.226,409.292,ぜ,False
409.292,409.359,ん,False
409.359,409.426,ん,False
409.426,409.493,ん,False
409.493,409.559,んぶ,True
409.559,409.626,んぶ,True
409.626,409.693,んぶ,True
409.693,409.76,んぶ,True
409.76,409.826,んぶ,True
409.826,409.893,ぶあ,True
409.893,409.96,ぶあ,True
409.96,410.026,ぶあ,True
410.026,410.093,あ,False
410.093,410.16,あっ,True
410.16,410.227,あっ,True
410.227,410.293,あって,True
410.293,410.36,あって,True
410.36,410.427,って,True
410.427,410.494,って,True
410.494,410.56,って,True
410.56,410.627,って,True
410.627,410.694,て,False
410.694,410.761,て,False
410.761,410.827,て,False
410.827,410.894,て,False
410.894,410.961,て,False
410.961,411.027,て,False
411.027,411.094,て,False
411.094,411.161,て,False
411.161,411.228,て,False
411.228,411.294,て,False
411.294,411.395,て,False
411.395,411.461,め,False
411.461,411.528,め,False
411.528,411.595,め,False
411.595,411.661,め,False
411.661,411.728,め,False
411.728,411.795,めを,True
411.795,411.862,めを,True
411.862,411.928,を,False
411.928,411.995,を,False
411.995,412.062,を,False
412.062,412.129,を,False
412.129,412.195,を,False
412.195,412.262,を,False
412.262,412.329,を,False
412.329,412.396,を,False
412.396,412.462,ふ,False
412.462,412.529,ふ,False
412.529,412.596,ふ,False
412.596,412.662,ふ,False
412.662,412.729,ふ,False
412.729,412.796,ふ,False
412.796,412.863,ふせ,True
412.863,412.929,ふせ,True
412.929,412.996,せ,False
412.996,413.063,せ,False
413.063,413.13,せ,False
413.13,413.196,せ,False
413.196,413.263,せた,True
413.263,413.33,せた,True
413.33,413.397,た,False
413.397,413.463,た,False
413.463,413.53,た,False
413.53,413.597,た,False
413.597,413.663,た,False
413.663,413.73,た,False
413.73,413.797,た,False
413.797,413.864,た,False
413.864,413.93,た,False
413.93,413.997,た,False
413.997,414.064,そ,False
414.064,414.131,そ,False
414.131,414.197,そ,False
414.197,414.264,そ,False
414.264,414.331,そ,False
414.331,414.398,そ,False
414.398,414.464,そ,False
414.464,414.531,そ,False
414.531,414.598,そ,False
414.598,414.664,そ,False
414.664,414.731,そ,False
414.731,414.798,ら,False
414.798,414.865,ら,False
414.865,414.931,ら,False
414.931,414.998,ら,False
414.998,415.065,ら,False
415.065,415.132,ら,False
415.132,415.198,ら,False
415.198,415.265,ら,False
415.265,415.332,ら,False
415.332,415.399,ら,False
415.399,415.465,ら,False
415.465,415.532,に,False
415.532,415.599,に,False
415.599,415.665,に,False
415.665,415.732,に,False
415.732,415.799,に,False
415.799,415.866,に,False
415.866,415.932,に,False
415.932,415.999,に,False
415.999,416.066,に,False
416.066,416.133,に,False
416.133,416.199,さ,False
416.199,416.266,さ,False
416.266,416.333,さ,False
416.333,416.4,さ,False
416.4,416.466,さ,False
416.466,416.533,さ,False
416.533,416.6,さ,False
416.6,416.666,さえ,True
416.666,416.733,え,False
416.733,416.8,え,False
416.8,416.867,え,False
416.867,416.933,え,False
416.933,417.0,え,False
417.0,417.067,え,False
417.067,417.134,え,False
417.134,417.2,え,False
417.2,417.267,え,False
417.267,417.334,え,False
417.334,417.434,え,False
417.434,417.501,ほ,False
417.501,417.567,ほ,False
417.567,417.634,ほ,False
417.634,417.701,ほ,False
417.701,417.768,ほ,False
417.768,417.834,ほし,True
417.834,417.901,ほし,True
417.901,417.968,し,False
417.968,418.034,し,False
418.034,418.101,し,False
418.101,418.168,し,False
418.168,418.235,し,False
418.235,418.301,し,False
418.301,418.368,し,False
418.368,418.435,し,False
418.435,418.502,は,False
418.502,418.568,は,False
418.568,418.635,は,False
418.635,418.702,はひ,True
418.702,418.769,はひ,True
418.769,418.835,はひ,True
418.835,418.902,はひか,True
418.902,418.969,ひか,True
418.969,419.035,ひか,True
419.035,419.102,ひか,True
419.102,419.169,ひか,True
419.169,419.236,か,False
419.236,419.302,かり,True
419.302,419.369,かり,True
419.369,419.436,り,False
419.436,419.503,り,False
419.503,419.569,り,False
419.569,419.636,り,False
419.636,419.703,り,False
419.703,419.77,り,False
419.77,419.836,り,False
419.836,419.903,り,False
419.903,419.97,り,False
419.97,420.036,り,False
420.036,420.103,ひ,False
420.103,420.17,ひ,False
420.17,420.237,ひ,False
420.237,420.303,ひ,False
420.303,420.37,ひ,False
420.37,420.437,ひ,False
420.437,420.504,ひ,False
420.504,420.57,ひ,False
420.57,420.637,ひ,False
420.637,420.704,ひ,False
420.704,420.771,が,False
420.771,420.837,が,False
420.837,420.904,が,False
420.904,420.971,が,False
420.971,421.037,が,False
421.037,421.104,が,False
421.104,421.171,が,False
421.171,421.238,が,False
421.238,421.304,が,False
421.304,421.371,が,False
421.371,421.438,が,False
421.438,421.505,の,False
421.505,421.571,の,False
421.571,421.638,の,False
421.638,421.705,の,False
421.705,421.772,の,False
421.772,421.838,の,False
421.838,421.905,の,False
421.905,421.972,の,False
421.972,422.038,の,False
422.038,422.105,の,False
422.105,422.172,の,False
422.172,422.239,の,False
422.239,422.305,ぼ,False
422.305,422.372,ぼ,False
422.372,422.439,ぼ,False
422.439,422.506,ぼ,False
422.506,422.572,ぼ,False
422.572,422.639,ぼり,True
422.639,422.706,ぼり,True
422.706,422.773,ぼり,True
422.773,422.839,り,False
422.839,422.906,り,False
422.906,422.973,り,False
422.973,423.039,り,False
423.039,423.106,り,False
423.106,423.173,り,False
423.173,423.24,り,False
423.24,423.306,り,False
423.306,423.407,り,False
423.407,423.473,さ,False
423.473,423.54,さ,False
423.54,423.607,さ,False
423.607,423.673,さ,False
423.673,423.74,さ,False
423.74,423.807,さく,True
423.807,423.874,さく,True
423.874,423.94,く,False
423.94,424.007,く,False
424.007,424.074,く,False
424.074,424.141,く,False
424.141,424.207,く,False
424.207,424.274,く,False
424.274,424.341,く,False
424.341,424.408,く,False
424.408,424.474,は,False
424.474,424.541,は,False
424.541,424.608,は,False
424.608,424.674,は,False
424.674,424.741,は,False
424.741,424.808,は,False
424.808,424.875,はな,True
424.875,424.941,はな,True
424.941,425.008,な,False
425.008,425.075,な,False
425.075,425.142,な,False
425.142,425.208,な,False
425.208,425.275,な,False
425.275,425.342,なが,True
425.342,425.409,が,False
425.409,425.475,が,False
425.475,425.542,が,False
425.542,425.609,が,False
425.609,425.675,が,False
425.675,425.742,が,False
425.742,425.809,が,False
425.809,425.876,が,False
425.876,425.942,が,False
425.942,426.009,が,False
426.009,426.076,が,False
426.076,426.143,が,False
426.143,426.209,が,False
426.209,426.276,が,False
426.276,426.343,が,False
426.343,426.41,あ,False
426.41,426.476,あ,False
426.476,426.543,あ,False
426.543,426.61,あ,False
426.61,426.676,あ,False
426.676,426.743,あ,False
426.743,426.81,ある,True
426.81,426.877,ある,True
426.877,426.943,る,False
426.943,427.01,る,False
427.01,427.077,る,False
427.077,427.144,る,False
427.144,427.21,る,False
427.21,427.277,る,False
427.277,427.344,る,False
427.344,427.411,る,False
427.411,427.477,る,False
427.477,427.544,の,False
427.544,427.611,の,False
427.611,427.677,の,False
427.677,427.744,の,False
427.744,427.811,の,False
427.811,427.878,の,False
427.878,427.944,の,False
427.944,428.011,の,False
428.011,428.078,の,False
428.078,428.145,の,False
428.145,428.211,の,False
428.211,428.278,ね,False
428.278,428.345,ね,False
428.345,428.412,ね,False
428.412,428.478,ね,False
428.478,428.545,ね,False
428.545,428.612,ねき,True
428.612,428.678,ねきれ,True
428.678,428.745,ねきれ,True
428.745,428.812,きれい,True
428.812,428.879,きれい,True
428.879,428.945,きれい,True
428.945,429.012,きれい,True
429.012,429.079,きれい,True
429.079,429.146,れい,True
429.146,429.212,い,False
429.212,429.279,い,False
429.279,429.346,い,False
429.346,429.413,い,False
429.413,429.479,い,False
429.479,429.546,い,False
429.546,429.613,い,False
429.613,429.679,い,False
429.679,429.746,い,False
429.746,429.813,い,False
429.813,429.88,い,False
429.88,429.946,い,False
429.946,430.013,い,False
430.013,430.08,い,False
430.08,430.147,い,False
430.147,430.247,い,False
430.247,430.747,い,False
430.747,430.814,うた,True
430.814,430.881,うた,True
430.881,430.947,うた,True
430.947,431.014,うた,True
431.014,431.081,うた,True
431.081,431.148,うた,True
431.148,431.214,うた,True
431.214,431.281,た,False
431.281,431.348,た,False
431.348,431.415,た,False
431.415,431.481,た,False
431.481,431.548,た,False
431.548,431.615,た,False
431.615,431.681,た,False
431.681,431.748,た,False
431.748,431.815,た,False
431.815,431.882,た,False
431.882,431.948,た,False
431.948,432.015,た,False
432.015,432.082,た,False
432.082,432.149,た,False
432.149,432.215,た,False
432.215,432.315,た,False
432.315,432.416,た,False
432.416,433.75,<silence>,False
433.75,433.817,うた,True
433.817,433.884,うた,True
433.884,433.95,うた,True
433.95,434.017,うた,True
434.017,434.084,うた,True
434.084,434.151,うた,True
434.151,434.217,うた,True
434.217,434.284,た,False
434.284,434.351,た,False
434.351,434.418,た,False
434.418,434.484,た,False
434.484,434.551,た,False
434.551,434.618,た,False
434.618,434.684,た,False
434.684,434.751,た,False
434.751,434.818,た,False
434.818,434.885,た,False
434.885,434.951,た,False
434.951,435.018,た,False
435.018,435.085,た,False
435.085,435.152,た,False
435.152,435.218,た,False
435.218,435.285,た,False
435.285,435.352,うた,True
435.352,435.419,うた,True
435.419,435.485,うた,True
435.485,435.552,うた,True
435.552,435.619,うた,True
435.619,435.685,うた,True
435.685,435.752,うた,True
435.752,435.819,た,False
435.819,435.886,た,False
435.886,435.952,た,False
435.952,436.019,た,False
436.019,436.086,た,False
436.086,436.153,た,False
436.153,436.219,た,False
436.219,436.286,た,False
436.286,436.353,た,False
436.353,436.42,た,False
436.42,436.486,た,False
436.486,436.553,た,False
436.553,436.62,た,False
436.62,436.686,た,False
436.686,436.753,た,False
436.753,436.82,た,False
436.82,436.92,た,False
436.92,436.987,い,False
436.987,437.053,い,False
437.053,437.12,い,False
437.12,437.187,い,False
437.187,437.254,い,False
437.254,437.32,い,False
437.32,437.387,い,False
437.387,437.454,い,False
437.454,437.521,い,False
437.521,437.587,い,False
437.587,437.654,つ,False
437.654,437.721,つ,False
437.721,437.788,つ,False
437.788,437.854,つ,False
437.854,437.921,つ,False
437.921,437.988,つ,False
437.988,438.054,つ,False
438.054,438.121,つ,False
438.121,438.188,つ,False
438.188,438.255,つ,False
438.255,438.321,つ,False
438.321,438.388,ま,False
438.388,438.455,ま,False
438.455,438.522,ま,False
438.522,438.588,ま,False
438.588,438.655,ま,False
438.655,438.722,ま,False
438.722,438.789,まで,True
438.789,438.855,まで,True
438.855,438.922,で,False
438.922,438.989,で,False
438.989,439.055,で,False
439.055,439.122,でも,True
439.122,439.189,でも,True
439.189,439.256,でも,True
439.256,439.322,も,False
439.322,439.389,もう,True
439.389,439.456,もう,True
439.456,439.523,もうた,True
439.523,439.589,もうた,True
439.589,439.656,うた,True
439.656,439.723,うた,True
439.723,439.79,うた,True
439.79,439.856,うた,True
439.856,439.923,た,False
439.923,439.99,た,False
439.99,440.056,た,False
440.056,440.123,う,False
440.123,440.19,う,False
440.19,440.257,うわ,True
440.257,440.323,うわ,True
440.323,440.39,うわ,True
440.39,440.457,うわ,True
440.457,440.524,うわ,True
440.524,440.59,うわ,True
440.59,440.657,わ,False
440.657,440.724,わ,False
440.724,440.791,わ,False
440.791,440.857,わ,False
440.857,440.924,わ,False
440.924,440.991,わ,False
440.991,441.057,わ,False
441.057,441.124,わ,False
441.124,441.191,わ,False
441.191,441.258,わ,False
441.258,441.324,わ,False
441.324,441.391,わ,False
441.391,441.458,わ,False
441.458,441.525,わ,False
441.525,441.591,わ,False
441.591,441.691,わ,False
441.691,442.726,わ,False
442.726,442.793,うた,True
442.793,442.859,うた,True
442.859,442.926,うた,True
442.926,442.993,うた,True
442.993,443.059,うた,True
443.059,443.126,うた,True
443.126,443.193,うた,True
443.193,443.26,た,False
443.26,443.326,た,False
443.326,443.393,た,False
443.393,443.46,い,False
443.46,443.527,い,False
443.527,443.593,い,False
443.593,443.66,いつ,True
443.66,443.727,いつ,True
443.727,443.794,いつぐ,True
443.794,443.86,いつぐ,True
443.86,443.927,いつぐ,True
443.927,443.994,つぐ,True
443.994,444.06,つぐ,True
444.06,444.127,つぐ,True
444.127,444.194,ぐ,False
444.194,444.261,ぐ,False
444.261,444.327,ぐ,False
444.327,444.394,あ,False
444.394,444.461,あ,False
444.461,444.528,あ,False
444.528,444.594,あ,False
444.594,444.661,あ,False
444.661,444.728,あ,False
444.728,444.795,あい,True
444.795,444.861,あい,True
444.861,444.928,い,False
444.928,444.995,い,False
444.995,445.061,い,False
445.061,445.128,いし,True
445.128,445.195,いし,True
445.195,445.262,いし,True
445.262,445.328,して,True
445.328,445.395,して,True
445.395,445.462,して,True
445.462,445.529,してる,True
445.529,445.595,してる,True
445.595,445.662,てる,True
445.662,445.729,てる,True
445.729,445.796,てる,True
445.796,445.862,る,False
445.862,445.929,る,False
445.929,445.996,る,False
445.996,446.062,る,False
446.062,446.129,る,False
446.129,446.196,る,False
446.196,446.263,る,False
446.263,446.329,る,False
446.329,446.396,る,False
446.396,446.463,る,False
446.463,446.53,る,False
446.53,446.596,る,False
446.596,446.663,る,False
446.663,446.73,る,False
446.73,446.797,る,False
446.797,446.863,る,False
446.863,446.93,る,False
446.93,447.23,る,False
447.23,447.297,い,False
447.297,447.364,い,False
447.364,447.431,いつ,True
447.431,447.497,いつ,True
447.497,447.564,いつ,True
447.564,447.631,いつ,True
447.631,447.697,いつ,True
447.697,447.764,つ,False
447.764,447.831,つ,False
447.831,447.898,つ,False
447.898,447.964,つ,False
447.964,448.031,つ,False
448.031,448.098,つ,False
448.098,448.165,ま,False
448.165,448.231,ま,False
448.231,448.298,ま,False
448.298,448.365,ま,False
448.365,448.432,まで,True
448.432,448.498,まで,True
448.498,448.565,まで,True
448.565,448.632,まで,True
448.632,448.698,で,False
448.698,448.765,で,False
448.765,448.832,で,False
448.832,448.899,で,False
448.899,448.965,も,False
448.965,449.032,も,False
449.032,449.099,も,False
449.099,449.166,も,False
449.166,449.232,も,False
449.232,449.299,も,False
449.299,449.366,も,False
449.366,449.433,も,False
449.433,449.499,も,False
449.499,449.566,も,False
449.566,449.633,も,False
449.633,449.699,も,False
449.699,449.766,も,False
449.766,449.833,も,False
449.833,449.9,も,False
449.9,449.966,も,False
449.966,450.033,も,False
450.033,450.1,も,False
450.1,450.167,も,False
450.167,450.233,も,False
450.233,450.3,も,False
450.3,450.4,も,False
450.4,450.5,も,False
450.5,450.567,も,False
450.567,450.634,も,False
450.634,450.7,も,False
450.7,450.767,も,False
450.767,450.834,も,False
450.834,450.901,も,False
450.901,450.967,も,False
450.967,451.034,も,False
451.034,451.101,も,False
451.101,451.168,も,False
451.168,451.234,も,False
451.234,451.301,も,False
451.301,451.368,も,False
451.368,451.435,も,False
451.435,451.501,も,False
451.501,451.568,も,False
451.568,451.635,も,False
451.635,451.701,も,False
451.701,451.768,も,False
451.768,451.835,も,False
451.835,451.902,も,False
451.902,451.968,も,False
451.968,452.035,も,False
452.035,452.102,も,False
452.102,452.169,も,False
452.169,452.235,も,False
452.235,452.302,も,False
452.302,452.369,も,False
452.369,452.436,も,False
452.436,452.502,も,False
452.502,452.569,も,False
452.569,452.636,も,False
452.636,452.702,も,False
452.702,452.769,も,False
452.769,452.836,も,False
452.836,452.903,も,False
452.903,452.969,も,False
452.969,453.036,も,False
453.036,453.103,も,False
453.103,453.17,も,False
453.17,453.236,も,False
453.236,453.303,も,False
453.303,453.37,も,False
453.37,453.437,も,False
453.437,453.503,も,False
453.503,453.57,も,False
453.57,453.637,も,False
453.637,453.703,も,False
453.703,453.77,も,False
453.77,453.837,も,False
453.837,453.904,も,False
453.904,453.97,も,False
453.97,454.037,も,False
454.037,454.104,も,False
454.104,454.171,も,False
454.171,454.237,も,False
454.237,454.304,も,False
454.304,454.371,も,False
454.371,454.438,も,False
454.438,454.504,も,False
454.504,454.571,も,False
454.571,454.638,も,False
454.638,454.704,も,False
454.704,454.771,も,False
454.771,454.838,も,False
454.838,454.905,も,False
454.905,485.007,<silence>,False
