index,file,start,end,token,pred
18809,45,73023,73757,れ,め
18810,45,73757,74358,な,だ
18811,45,74358,74491,く,す
18812,45,74491,76193,て,て
18813,45,76193,76927,の,の
18814,45,76927,77628,ば,だ
18815,45,77628,78662,す,す
18816,45,78662,78862,て,て
18817,45,78862,80064,の,の
18818,45,80064,80431,む,む
18819,45,80431,80831,こ,こ
18820,45,80831,81498,う,う
18821,45,81498,81698,が,か
18822,45,81698,82933,わ,は
18823,45,82933,83267,み,み
18824,45,83267,83967,え,い
18825,45,83967,84668,た,た
18826,45,84668,85369,も,も
18827,45,85369,85936,の,の
18828,45,85936,88205,は,は
18829,45,88205,88372,ず,ず
18830,45,88572,89606,と,と
18831,45,89606,90007,ま,ま
18832,45,90007,90707,ぶ,ぼ
18833,45,90707,90908,し,し
18834,45,90908,91408,す,す
18835,45,91408,91575,ぎ,ぎ
18836,45,91575,92776,て,て
18837,45,92776,92943,め,め
18838,45,92943,93110,を,お
18839,45,93110,93510,そ,そ
18840,45,93510,93677,ら,ら
18841,45,93677,94044,し,し
18842,45,94044,94211,て,て
18843,45,94211,94411,い,い
18844,45,94411,98415,た,た
18845,45,98415,98582,き,き
18846,45,98582,98816,づ,づ
18847,45,98816,99183,か,か
18848,45,99183,99383,な,な
18849,45,99383,99683,い,い
18850,45,99683,99850,ま,ま
18851,45,99850,100050,ま,ま
18852,45,100050,101618,で,で
18853,45,101618,106890,<silence>,<silence>
18854,45,106890,107124,み,み
18855,45,107124,107291,ら,だ
18856,45,107291,107624,い,い
18857,45,107825,108292,も,も
18858,45,108292,108525,の,の
18859,45,108525,109726,は,は
18860,45,109726,110094,ま,ま
18861,45,110094,110461,ば,ば
18862,45,110461,110661,ゆ,ゆ
18863,45,110661,111128,い,い
18864,45,111128,111328,ほ,ほ
18865,45,111328,112563,ど,ど
18866,45,112563,112930,か,か
18867,45,112930,113297,が,が
18868,45,113297,113464,や,や
18869,45,113464,113831,い,い
18870,45,113831,113997,た,て
18871,45,113997,114131,と,と
18872,45,114131,114364,い,い
18873,45,114364,116467,う,う
18874,45,116467,117201,だ,た
18875,45,117201,117868,れ,れ
18876,45,117868,118235,に,に
18877,45,118235,118602,で,で
18878,45,118602,119636,も,も
18879,45,119636,120003,て,て
18880,45,120003,120537,に,に
18881,45,120537,121071,で,で
18882,45,121071,121238,き,き
18883,45,121238,122473,る,う
18884,45,122473,122840,す,す
18885,45,122840,123173,て,て
18886,45,123173,123540,き,き
18887,45,123540,123841,な,な
18888,45,123841,124575,お,ぼ
18889,45,124575,124942,た,た
18890,45,124942,125309,か,か
18891,45,125309,126710,ら,ら
18892,45,126710,128445,<silence>,<silence>
18893,45,129513,129680,だ,た
18894,45,129680,129880,け,け
18895,45,129880,130914,ど,と
18896,45,130914,131281,な,む
18897,45,131281,131748,ぜ,て
18898,45,131748,131982,か,く
18899,45,131982,132282,ぼ,ぼ
18900,45,132282,132483,く,く
18901,45,132483,133383,の,の
18902,45,133383,134084,て,て
18903,45,134084,134785,は,ば
18904,45,134785,135486,ま,ま
18905,45,135486,136053,だ,だ
18906,45,136053,136553,か,か
18907,45,136553,136753,ら,な
18908,45,136753,139022,の,の
18909,45,139022,139389,ま,め
18910,45,139389,141125,ま,は
18911,45,141125,141859,こ,く
18912,45,141859,142559,の,の
18913,45,142559,142960,お,ぼ
18914,45,142960,143627,お,う
18915,45,143627,143827,き,き
18916,45,143827,145062,な,な
18917,45,145062,145395,せ,せ
18918,45,145395,146430,か,か
18919,45,146430,146630,い,い
18920,45,146630,147898,で,で
18921,45,147898,148232,か,か
18922,45,148232,148565,ら,ら
18923,45,148932,149266,ぽ,ぼ
18924,45,149266,150000,な,な
18925,45,150000,150334,ぼ,ぼ
18926,45,150334,150701,く,く
18927,45,150701,153137,は,は
18928,45,153137,153504,い,よ
18929,45,153504,154571,き,き
18930,45,154571,154938,ば,ば
18931,45,154938,155973,を,を
18932,45,155973,156273,み,み
18933,45,156273,157040,う,う
18934,45,157040,157374,し,し
18935,45,157374,157541,な,な
18936,45,157774,158809,て,て
18937,45,158809,159176,ま,ま
18938,45,159176,159843,い,い
18939,45,159843,160210,ご,こ
18940,45,160210,160577,の,の
18941,45,160577,161278,ま,ま
18942,45,161278,162012,ま,ま
18943,45,162012,163714,で,で
18944,45,163714,164448,く,く
18945,45,164448,165149,ら,ら
18946,45,165149,166250,や,や
18947,45,166250,166383,み,み
18948,45,166383,167618,の,の
18949,45,167618,167951,む,む
18950,45,167951,168352,こ,こ
18951,45,168352,169019,う,う
18952,45,169019,169219,が,か
18953,45,169219,170454,わ,は
18954,45,170454,170787,み,み
18955,45,170787,171522,つ,つ
18956,45,171522,172189,け,け
18957,45,172189,172923,た,て
18958,45,172923,173457,の,の
18959,45,173457,175726,は,は
18960,45,175726,175926,き,き
18961,45,176093,177127,と,と
18962,45,177127,177494,も,ま
18963,45,177494,178195,と,た
18964,45,178195,178395,め,め
18965,45,178395,178896,て,て
18966,45,178896,179096,い,い
18967,45,179096,180330,た,て
18968,45,180330,180464,あ,あ
18969,45,180464,180697,の,の
18970,45,180697,181031,つ,つ
18971,45,181031,181198,よ,よ
18972,45,181198,181598,い,い
18973,45,181598,181732,ひ,い
18974,45,181732,181932,か,た
18975,45,181932,185969,り,い
18976,45,185969,186170,つ,つ
18977,45,186170,186370,か,か
18978,45,186370,186670,み,み
18979,45,186670,186837,に,に
18980,45,186837,187204,い,ゆ
18981,45,187204,187404,こ,こ
18982,45,187404,189139,う,を
18983,45,189139,210994,<silence>,<silence>
18984,45,211395,212429,と,と
18985,45,212796,213830,と,と
18986,45,214164,214898,と,と
18987,45,214898,215265,よ,よ
18988,45,215265,215432,わ,わ
18989,45,215432,215599,く,く
18990,45,215599,216667,て,て
18991,45,216667,217034,お,お
18992,45,217034,217201,く,く
18993,45,217201,217768,びょ,よ
18994,45,217768,218101,う,を
18995,45,218101,218435,だ,だ
18996,45,218802,219670,た,た
18997,45,219670,219836,ぼ,ぼ
18998,45,219836,220037,く,く
18999,45,220037,222306,は,は
19000,45,222673,223707,と,と
19001,45,224074,225108,と,と
19002,45,225475,226143,と,と
19003,45,226143,226510,き,き
19004,45,226510,226710,づ,ず
19005,45,226710,226910,い,い
19006,45,226910,227978,た,た
19007,45,227978,228345,い,い
19008,45,228512,229012,ぽ,ぽ
19009,45,229012,229213,ふ,う
19010,45,229213,229680,み,み
19011,45,229680,229913,だ,た
19012,45,229913,230080,そ,そ
19013,45,230080,232182,う,う
19014,45,232182,232549,い,い
19015,45,232549,234318,ま,ま
19016,45,234318,235085,こ,と
19017,45,235085,235752,の,の
19018,45,235752,236153,お,お
19019,45,236153,236787,お,い
19020,45,236787,236987,き,き
19021,45,236987,238255,な,な
19022,45,238255,238589,せ,せ
19023,45,238589,239623,か,か
19024,45,239623,239823,い,い
19025,45,239823,241058,で,で
19026,45,241058,241391,あ,あ
19027,45,241391,241792,が,か
19028,45,241792,242125,い,い
19029,45,242125,242359,て,て
19030,45,242359,242492,い,い
19031,45,242492,243193,た,た
19032,45,243193,243527,ぼ,ぼ
19033,45,243527,243894,く,く
19034,45,243894,246330,は,は
19035,45,246330,246697,そ,そ
19036,45,246697,247731,れ,で
19037,45,247731,248131,で,て
19038,45,248131,249132,も,も
19039,45,249132,249466,ま,ま
19040,45,249466,250200,え,え
19041,45,250200,250567,を,ぼ
19042,45,250567,250734,む,も
19043,45,250734,250934,い,い
19044,45,250934,251935,て,て
19045,45,251935,252369,あ,あ
19046,45,252369,253070,る,る
19047,45,253070,253403,い,い
19048,45,253403,253737,て,て
19049,45,253737,254438,く,く
19050,45,254438,255138,ん,ん
19051,45,255138,256907,だ,だ
19052,45,256907,257608,の,の
19053,45,257608,258342,ば,ぱ
19054,45,258342,259409,す,す
19055,45,259409,259576,て,て
19056,45,259576,260811,の,の
19057,45,260811,261144,な,め
19058,45,261144,262212,か,か
19059,45,262212,262412,に,に
19060,45,262412,263647,は,は
19061,45,263647,263947,の,の
19062,45,263947,264448,ぞ,と
19063,45,264448,264681,ん,う
19064,45,264681,265382,だ,だ
19065,45,265382,266083,み,み
19066,45,266083,266650,ら,ら
19067,45,266650,268885,い,い
19068,45,269253,270287,と,と
19069,45,270287,270687,と,と
19070,45,270687,271255,ど,と
19071,45,271255,271555,い,い
19072,45,271555,272055,た,た
19073,45,272055,272222,ん,ん
19074,45,272222,273523,だ,だ
19075,45,273523,273690,ぼ,ぼ
19076,45,273690,273857,く,く
19077,45,273857,274224,ら,だ
19078,45,274224,274391,の,の
19079,45,274391,274758,み,み
19080,45,274758,274925,ら,な
19081,45,274925,275125,い,い
19082,45,275125,279162,は,<silence>
19083,45,279162,279329,こ,こ
19084,45,279329,279529,こ,こ
19085,45,279529,279863,か,か
19086,45,279863,280097,ら,ら
19087,45,280097,280364,は,は
19088,45,280364,280564,じ,し
19089,45,280564,280764,ま,ま
19090,45,280764,282666,る,る
19091,45,282666,324648,<silence>,<silence>
19092,47,0,24408,<silence>,<silence>
19093,47,24408,24575,さ,そ
19094,47,24575,24908,さ,さ
19095,47,24908,25109,い,い
19096,47,25109,25442,な,な
19097,47,25442,25776,こ,こ
19098,47,25776,27144,と,と
19099,47,27144,27344,さ,す
19100,47,27344,27678,さ,せ
19101,47,27678,27845,く,く
19102,47,27845,28178,れ,え
19103,47,28178,28379,だ,だ
19104,47,28545,29713,て,て
19105,47,29713,29880,い,え
19106,47,29880,30080,つ,そ
19107,47,30080,30414,の,も
19108,47,30414,30581,ま,も
19109,47,30581,30748,に,に
19110,47,30748,31281,か,か
19111,47,31281,31648,い,い
19112,47,31648,31782,た,た
19113,47,31782,31982,み,み
19114,47,31982,32483,だ,だ
19115,47,32483,32683,し,し
19116,47,32683,33183,て,て
19117,47,33183,33350,い,い
19118,47,33350,35352,た,た
19119,47,35352,35552,ひ,ひ
19120,47,35552,35919,と,と
19121,47,35919,36120,り,り
19122,47,36120,36387,じゃ,じゃ
19123,47,36387,36587,な,な
19124,47,36587,36754,い,い
19125,47,38122,38288,わ,わ
19126,47,38288,38422,か,か
19127,47,38655,38822,て,て
19128,47,38822,39156,る,の
19129,47,39156,39490,け,て
19130,47,39490,40724,ど,と
19131,47,40724,40891,ど,と
19132,47,40891,41058,う,う
19133,47,41058,41392,し,し
19134,47,41392,41592,て,て
19135,47,41592,41892,も,も
19136,47,41892,42259,こ,こ
19137,47,42259,42760,ど,と
19138,47,42760,43160,く,く
19139,47,43160,43460,に,び
19140,47,43460,43827,の,の
19141,47,43827,44161,ま,ま
19142,47,44161,44328,れ,れ
19143,47,44328,44528,そ,そ
19144,47,44528,45329,う,う
19145,47,45329,47064,<silence>,<silence>
19146,47,47064,47231,お,ぼ
19147,47,47231,47564,な,め
19148,47,47564,47731,じ,ず
19149,47,47731,48098,ば,ぶ
19150,47,48098,48432,しょ,しょ
19151,47,48432,48766,で,め
19152,47,48766,48932,つ,つ
19153,47,48932,49099,ま,も
19154,47,49099,49299,ず,ず
19155,47,49299,49633,い,い
19156,47,49633,49800,て,て
19157,47,49800,51668,も,も
19158,47,51668,51835,す,す
19159,47,51835,52169,こ,こ
19160,47,52169,52336,し,し
19161,47,52336,52536,ず,つ
19162,47,52536,52870,つ,つ
19163,47,52870,53203,す,つ
19164,47,53203,53404,す,す
19165,47,53404,53570,ん,う
19166,47,53570,53904,で,め
19167,47,53904,54271,い,い
19168,47,54271,54405,け,て
19169,47,54405,54571,れ,う
19170,47,54571,54772,ば,わ
19171,47,54772,54938,い,い
19172,47,54938,55105,い,い
19173,47,55105,55305,か,た
19174,47,55305,58008,ら,な
19175,47,58008,58175,ふ,く
19176,47,58175,58509,れ,れ
19177,47,58509,58709,ら,な
19178,47,58709,59043,れ,に
19179,47,59043,59343,な,な
19180,47,59343,59743,く,く
19181,47,59743,59943,て,て
19182,47,59943,60077,も,も
19183,47,60077,60244,こ,こ
19184,47,60244,60611,こ,こ
19185,47,60611,60778,に,い
19186,47,60778,62646,は,な
19187,47,62646,62846,た,だ
19188,47,62846,63313,し,し
19189,47,63313,63514,か,か
19190,47,63514,63814,な,な
19191,47,63814,64181,ひ,ひ
19192,47,64181,64515,か,か
19193,47,64515,64882,り,り
19194,47,64882,65248,あ,あ
19195,47,65248,65382,る,る
19196,47,65382,65582,ん,ん
19197,47,65582,68285,だ,な
19198,47,68285,68452,ぼ,ぼ
19199,47,68452,68952,く,く
19200,47,68952,69153,ら,な
19201,47,69153,70487,は,は
19202,47,70487,70788,ち,ち
19203,47,70788,71021,る,る
19204,47,71021,71221,ま,ま
19205,47,71221,72589,で,て
19206,47,72589,73023,ず,つ
19207,47,73257,73757,と,と
19208,47,73757,73924,さ,さ
19209,47,73924,74291,ば,ば
19210,47,74291,74458,い,い
19211,47,74458,74591,ば,か
19212,47,74591,76026,あ,<silence>
19213,47,76026,76293,み,み
19214,47,76293,76560,ち,ち
19215,47,76560,76727,な,な
19216,47,76727,77895,き,き
19217,47,77895,78095,み,み
19218,47,78095,78429,ち,ち
19219,47,78429,78595,を,わ
19220,47,78595,78762,ゆ,い
19221,47,78762,79263,く,く
19222,47,79263,79430,だ,で
19223,47,79430,79930,れ,れ
19224,47,79930,80130,も,も
19225,47,80130,81432,が,か
19226,47,81432,81732,ま,ま
19227,47,81732,81999,よ,よ
19228,47,81999,82199,え,え
19229,47,82199,83534,る,に
19230,47,83534,84034,こ,こ
19231,47,84034,84234,ひ,ひ
19232,47,84234,84735,つ,つ
19233,47,84735,84902,じ,じ
19234,47,84902,85235,な,な
19235,47,85235,85436,ん,い
19236,47,85436,86970,だ,だ
19237,47,86970,87271,き,き
19238,47,87271,87504,か,か
19239,47,87504,87671,せ,さ
19240,47,87671,89006,て,て
19241,47,89006,89206,ち,ち
19242,47,89206,89406,い,い
19243,47,89406,89573,さ,さ
19244,47,89573,89740,な,の
19245,47,89740,90074,こ,こ
19246,47,90074,90441,と,と
19247,47,90441,91775,も,も
19248,47,93143,93343,か,か
19249,47,93343,93510,ん,う
19250,47,93510,93677,ぺ,で
19251,47,93677,94011,き,き
19252,47,94011,94344,じゃ,じゃ
19253,47,94344,94578,な,な
19254,47,94578,94711,く,く
19255,47,94711,94878,て,た
19256,47,94878,95746,も,も
19257,47,95746,95813,ま,く
19258,47,95813,95913,え,め
19259,47,95913,96213,を,を
19260,47,96213,96547,む,む
19261,47,96547,96914,け,け
19262,47,96914,97281,た,た
19263,47,97281,97614,の,の
19264,47,97614,97781,な,な
19265,47,97781,98115,ら,ら
19266,47,98115,98215,き,く
19267,47,98315,99817,と,と
19268,47,99817,100017,つ,つ
19269,47,100017,100384,な,な
19270,47,100384,100517,が,か
19271,47,100717,100918,て,て
19272,47,100918,101051,い,い
19273,47,101051,103987,く,く
19274,47,103987,104154,お,ぼ
19275,47,104154,104521,わ,わ
19276,47,104521,104655,り,り
19277,47,104655,105022,の,も
19278,47,105022,105355,な,だ
19279,47,105355,106723,い,い
19280,47,106723,106890,や,よ
19281,47,106890,107257,み,み
19282,47,107257,107424,の,の
19283,47,107424,107724,な,な
19284,47,107724,108092,か,こ
19285,47,108092,109259,で,た
19286,47,109259,109426,う,う
19287,47,109426,109626,つ,つ
19288,47,109626,109960,む,も
19289,47,109960,110127,い,い
19290,47,110127,110294,て,て
19291,47,110294,110828,は,が
19292,47,110828,111195,あ,あ
19293,47,111195,111361,ふ,ふ
19294,47,111361,111495,れ,れ
19295,47,111495,111829,だ,た
19296,47,111829,112029,す,す
19297,47,112029,112196,た,か
19298,47,112196,112696,め,め
19299,47,112696,112863,い,い
19300,47,112863,114932,き,き
19301,47,114932,115099,で,で
19302,47,115099,115432,ぐ,る
19303,47,115432,115632,ち,ち
19304,47,115632,115966,の,の
19305,47,115966,116300,な,め
19306,47,116300,117668,い,い
19307,47,117668,117835,こ,こ
19308,47,117835,118202,と,と
19309,47,118202,118368,ば,ぼ
19310,47,118368,118702,か,か
19311,47,118702,119036,り,に
19312,47,119036,120237,を,を
19313,47,120237,120437,か,か
19314,47,120437,120604,ん,ん
19315,47,120604,120938,が,が
19316,47,120938,121105,え,い
19317,47,121105,121438,て,て
19318,47,121438,121772,ま,ま
19319,47,121772,122272,た,た
19320,47,122272,122639,く,く
19321,47,122639,122973,り,り
19322,47,122973,123373,か,て
19323,47,123373,123607,え,い
19324,47,123607,123841,し,し
19325,47,123841,124875,て,て
19326,47,124875,126577,<silence>,<silence>
19327,47,126577,126743,う,お
19328,47,126743,127111,ま,ま
19329,47,127111,127244,く,か
19330,47,127244,127611,つ,く
19331,47,127611,127945,た,た
19332,47,127945,128278,え,え
19333,47,128278,128445,ら,は
19334,47,128445,128645,れ,れ
19335,47,128645,128812,な,な
19336,47,128812,129146,く,く
19337,47,129146,129346,て,た
19338,47,129346,131215,も,も
19339,47,131215,131415,こ,こ
19340,47,131415,131915,と,と
19341,47,131915,132116,ば,た
19342,47,132116,132449,を,お
19343,47,132449,132783,か,か
19344,47,132783,133117,さ,さ
19345,47,133117,133450,ね,ね
19346,47,133450,133817,て,て
19347,47,133817,133984,み,み
19348,47,133984,134151,た,た
19349,47,134151,134318,い,い
19350,47,134318,134651,ん,ん
19351,47,134651,134852,だ,だ
19352,47,134852,137588,よ,<silence>
19353,47,137588,137754,ふ,こ
19354,47,137754,138088,み,み
19355,47,138088,138255,だ,の
19356,47,138255,138589,す,す
19357,47,138589,138755,い,い
19358,47,138956,139289,ぽ,ぽ
19359,47,139289,139456,は,う
19360,47,139456,139623,こ,こ
19361,47,139623,139823,わ,う
19362,47,139823,140124,く,く
19363,47,140124,140324,て,て
19364,47,140324,142192,も,も
19365,47,142192,142392,そ,そ
19366,47,142392,142860,の,の
19367,47,142860,143060,さ,さ
19368,47,143060,143393,き,き
19369,47,143393,143727,の,の
19370,47,143727,143927,け,け
19371,47,143927,144061,し,し
19372,47,144061,144428,き,し
19373,47,144428,144595,み,み
19374,47,144595,144828,た,か
19375,47,144828,144962,い,い
19376,47,144962,145129,ん,い
19377,47,145129,147831,だ,だ
19378,47,147831,148031,て,て
19379,47,148031,148499,ん,ん
19380,47,148499,148699,し,し
19381,47,148699,150067,と,と
19382,47,150067,150367,あ,あ
19383,47,150367,150567,く,く
19384,47,150567,150767,ま,も
19385,47,150767,152069,が,く
19386,47,152069,152569,つ,つ
19387,47,152569,152836,い,い
19388,47,152836,153337,て,て
19389,47,153337,153504,る,の
19390,47,153504,154004,か,か
19391,47,154004,155539,ら,ら
19392,47,155539,155806,い,い
19393,47,155806,156073,つ,つ
19394,47,156073,156273,で,る
19395,47,156273,157407,も,を
19396,47,157407,157608,す,す
19397,47,157608,157975,ぐ,か
19398,47,157975,158142,そ,そ
19399,47,158142,158275,ば,ば
19400,47,158275,158809,に,り
19401,47,158809,158976,あ,た
19402,47,158976,159476,ら,な
19403,47,159476,159676,な,ど
19404,47,159676,161044,み,み
19405,47,161044,161311,だ,た
19406,47,161311,161545,ら,あ
19407,47,161545,161745,け,け
19408,47,161745,163080,の,の
19409,47,163080,163380,せ,せ
19410,47,163380,163580,ん,い
19411,47,163580,163780,じょ,ちゃ
19412,47,163780,164248,う,う
19413,47,164248,164448,が,か
19414,47,164448,164815,な,な
19415,47,164815,164982,ん,ん
19416,47,164982,166517,だ,だ
19417,47,166517,166783,ぼ,ぼ
19418,47,166783,167017,く,く
19419,47,167017,167217,ら,る
19420,47,167217,168585,は,は
19421,47,168585,168752,き,き
19422,47,168919,169086,と,と
19423,47,169086,169253,だ,だ
19424,47,169253,169586,い,い
19425,47,169586,169987,じょ,じゃ
19426,47,169987,171021,う,う
19427,47,171021,171355,ぶ,う
19428,47,172723,173056,い,い
19429,47,173056,173290,た,て
19430,47,173290,173590,み,み
19431,47,173590,173924,の,の
19432,47,173924,174091,ぶ,て
19433,47,174091,174258,ん,い
19434,47,174258,174424,だ,な
19435,47,174424,175292,け,け
19436,47,175292,175359,つ,つ
19437,47,175359,175459,よ,す
19438,47,175459,175826,く,く
19439,47,175826,176160,な,な
19440,47,176160,176493,れ,れ
19441,47,176493,176860,て,て
19442,47,176860,177060,る,る
19443,47,177060,177194,ん,ん
19444,47,177194,177694,だ,だ
19445,47,177861,179563,さ,さ
19446,47,179563,179763,し,し
19447,47,179763,179930,ん,い
19448,47,179930,180230,じ,じ
19449,47,180230,180631,て,て
19450,47,180631,183867,る,る
19451,47,183867,191575,<silence>,<silence>
19452,47,191575,191708,し,し
19453,47,191708,191875,ら,れ
19454,47,191875,192242,ず,つ
19455,47,192242,192376,に,ん
19456,47,192376,192709,ふ,ふ
19457,47,192709,192943,つ,つ
19458,47,192943,193277,う,う
19459,47,193277,193577,の,の
19460,47,193577,193810,お,お
19461,47,193810,194111,り,み
19462,47,194111,194645,に,に
19463,47,194645,194778,と,は
19464,47,194778,195012,ら,ら
19465,47,195012,195212,わ,う
19466,47,195212,195512,れ,え
19467,47,195512,195679,て,て
19468,47,195679,195879,い,い
19469,47,195879,196013,た,だ
19470,47,196013,196346,む,む
19471,47,196346,196547,い,い
19472,47,196547,196880,し,し
19473,47,196880,197214,き,き
19474,47,197214,198215,を,を
19475,47,198215,198415,そ,そ
19476,47,198582,199550,と,と
19477,47,199550,199783,か,か
19478,47,199783,199983,い,い
19479,47,199983,200150,ほ,ほ
19480,47,200150,200551,う,う
19481,47,200551,200817,し,し
19482,47,200817,201285,て,て
19483,47,201285,201485,み,み
19484,47,201485,201852,て,て
19485,47,201852,202152,よ,よ
19486,47,202152,202519,さ,さ
19487,47,204388,205455,<silence>,<silence>
19488,47,205455,205622,ぼ,ぼ
19489,47,205622,206123,く,く
19490,47,206123,206323,ら,ら
19491,47,206323,207658,は,は
19492,47,207658,207958,ち,ち
19493,47,207958,208192,る,る
19494,47,208192,208392,ま,ば
19495,47,208392,209760,で,で
19496,47,209760,210194,ず,す
19497,47,210427,210928,と,と
19498,47,210928,211128,さ,さ
19499,47,211128,211461,ば,た
19500,47,211461,211628,い,い
19501,47,211628,211762,ば,ま
19502,47,211762,213163,あ,ら
19503,47,213163,213430,み,み
19504,47,213430,213664,ち,ち
19505,47,213664,213864,な,な
19506,47,213864,215032,き,き
19507,47,215032,215232,み,み
19508,47,215232,215566,ち,ち
19509,47,215566,215732,を,も
19510,47,215732,215899,ゆ,い
19511,47,215899,216433,く,く
19512,47,216433,216600,だ,で
19513,47,216600,217100,れ,れ
19514,47,217100,217301,も,ぼ
19515,47,217301,218602,が,か
19516,47,218602,218902,ま,ま
19517,47,218902,219169,よ,よ
19518,47,219169,219369,え,え
19519,47,219369,220704,る,に
19520,47,220704,221205,こ,こ
19521,47,221205,221405,ひ,ひ
19522,47,221405,221905,つ,つ
19523,47,221905,222072,じ,じ
19524,47,222072,222406,な,な
19525,47,222406,222606,ん,ん
19526,47,222606,224141,だ,だ
19527,47,224141,224374,き,き
19528,47,224374,224641,か,か
19529,47,224641,224808,せ,さ
19530,47,224808,226176,て,て
19531,47,226176,226343,ち,ち
19532,47,226343,226543,い,い
19533,47,226543,226710,さ,さ
19534,47,226710,226877,な,な
19535,47,226877,227244,こ,こ
19536,47,227244,227578,と,と
19537,47,227578,228946,も,も
19538,47,230314,230514,か,か
19539,47,230514,230681,ん,ん
19540,47,230681,230847,ぺ,て
19541,47,230847,231181,き,き
19542,47,231181,231515,じゃ,ちゃ
19543,47,231515,231748,な,な
19544,47,231748,231848,く,ん
19545,47,231848,232049,て,て
19546,47,232049,232883,も,も
19547,47,232883,232983,ま,ま
19548,47,232983,233083,え,い
19549,47,233083,233383,を,を
19550,47,233383,233750,む,び
19551,47,233750,234084,け,け
19552,47,234084,234418,た,て
19553,47,234418,234785,の,の
19554,47,234785,234952,な,な
19555,47,234952,235285,ら,れ
19556,47,235285,235385,き,て
19557,47,235452,236987,と,と
19558,47,236987,237154,つ,つ
19559,47,237154,237521,な,ね
19560,47,237521,237721,が,か
19561,47,237854,238088,て,て
19562,47,238088,238222,い,い
19563,47,238222,241291,く,た
19564,47,241291,276672,<silence>,<silence>
19565,48,0,1752,<silence>,<silence>
19566,48,1752,2653,つ,つ
19567,48,2653,3554,き,き
19568,48,3554,5923,の,の
19569,48,5923,6256,ひ,ひ
19570,48,6256,6857,か,か
19571,48,6857,7157,り,り
19572,48,7157,8359,が,が
19573,48,8359,8692,う,う
19574,48,8692,8959,つ,つ
19575,48,8959,9893,し,し
19576,48,9893,10761,た,た
19577,48,10761,11662,え,え
19578,48,11662,12563,ぴ,き
19579,48,12563,15399,ろ,を
19580,48,15399,15899,ぐ,う
19581,48,47931,48198,し,し
19582,48,48198,48499,ず,ず
19583,48,48499,48766,か,か
19584,48,48766,49066,に,み
19585,48,49066,49366,ふ,す
19586,48,49366,49633,け,け
19587,48,49633,50501,る,る
19588,48,50501,51068,よ,よ
19589,48,51068,51368,る,る
19590,48,51368,52503,に,に
19591,48,52503,52803,だ,た
19592,48,52803,53070,か,た
19593,48,53070,54204,れ,え
19594,48,54204,54471,そ,そ
19595,48,54471,54772,ら,ら
19596,48,54772,55939,に,に
19597,48,55939,56206,き,き
19598,48,56206,56473,え,え
19599,48,56473,57608,る,る
19600,48,57608,57908,し,し
19601,48,57908,58208,ろ,ろ
19602,48,58208,58509,い,い
19603,48,58509,58809,い,い
19604,48,58809,59343,き,き
19605,48,59343,59643,な,な
19606,48,59643,59910,が,か
19607,48,59910,60778,め,め
19608,48,60778,61645,た,た
19609,48,61645,61945,ゆ,ゆ
19610,48,61945,62212,め,め
19611,48,62212,62479,の,の
19612,48,62479,62780,よ,よ
19613,48,62780,63080,う,う
19614,48,63080,63347,な,な
19615,48,63347,64214,じ,じ
19616,48,64214,64782,か,か
19617,48,64782,65081,ん,う
19618,48,65081,66216,は,は
19619,48,66216,66483,い,い
19620,48,66483,66784,つ,つ
19621,48,66784,67951,も,も
19622,48,67951,68218,い,い
19623,48,68519,69386,しゅ,す
19624,48,69386,70220,ん,ん
19625,48,70220,71088,の,の
19626,48,71088,71922,き,き
19627,48,71922,72790,ら,だ
19628,48,72790,73090,め,め
19629,48,73090,73357,き,い
19630,48,73357,73657,で,で
19631,48,73657,74792,も,も
19632,48,74792,75059,と,ぼ
19633,48,75059,75359,て,て
19634,48,75359,75793,も,も
19635,48,75793,75926,た,た
19636,48,75926,76226,い,い
19637,48,76226,76493,せ,せ
19638,48,76493,76760,つ,つ
19639,48,76760,77061,な,の
19640,48,77061,77327,も,も
19641,48,77327,77628,の,も
19642,48,77628,78195,を,お
19643,48,78195,78495,お,お
19644,48,78495,78762,も,も
19645,48,78762,79196,い,い
19646,48,79196,79363,で,ね
19647,48,79363,79630,に,に
19648,48,79630,79930,の,の
19649,48,79930,80230,こ,ぼ
19650,48,80230,80497,し,し
19651,48,80497,81665,て,て
19652,48,81665,81932,わ,は
19653,48,81932,82232,た,た
19654,48,82232,82633,し,し
19655,48,82633,82800,を,う
19656,48,82800,83100,きょ,と
19657,48,83100,83367,う,お
19658,48,83367,83667,も,も
19659,48,83667,83934,あ,あ
19660,48,83934,84234,た,た
19661,48,84234,84501,た,た
19662,48,84501,84802,め,め
19663,48,84802,85102,て,て
19664,48,85102,85369,く,く
19665,48,85369,85669,れ,で
19666,48,85669,87371,る,る
19667,48,87371,88238,な,な
19668,48,88238,89073,が,が
19669,48,89073,89640,れ,り
19670,48,89640,89940,ぼ,ぼ
19671,48,89940,90207,し,し
19672,48,90207,90507,に,み
19673,48,90507,90808,つ,つ
19674,48,90808,91375,め,め
19675,48,91375,91642,こ,と
19676,48,91642,92209,ん,ん
19677,48,92209,92509,だ,な
19678,48,92509,93377,ね,ね
19679,48,93377,93677,が,だ
19680,48,93677,93944,い,い
19681,48,93944,94244,ご,ど
19682,48,94244,95345,と,と
19683,48,95345,95612,ま,ま
19684,48,95612,95913,た,ぱ
19685,48,95913,96213,あ,ぱ
19686,48,96213,96480,し,し
19687,48,96480,97347,た,と
