index,file,start,end,token
2037,19,69110,69230,し
2038,19,69230,69339,え
2039,19,69339,69340,<silence>
2040,19,69340,69447,て
2041,19,69447,69450,<silence>
2042,19,69650,69820,ら
2043,19,70019,70020,<silence>
2044,19,70020,70265,ら
2045,19,70265,70270,<silence>
2046,19,70270,70350,か
2047,19,70350,70435,ん
2048,19,70435,70440,<silence>
2049,19,70440,70590,そ
2050,19,70590,70717,う
2051,19,70717,70720,<silence>
2052,19,70720,70790,き
2053,19,70787,70888,か
2054,19,70888,70890,<silence>
2055,19,70890,71025,せ
2056,19,71025,71030,<silence>
2057,19,71030,71140,て
2058,19,71339,71520,ま
2059,19,71770,71968,ま
2060,19,71968,71970,<silence>
2061,19,71970,72120,よ
2062,19,72120,72405,そ
2063,19,72405,72410,<silence>
2064,19,72410,72590,く
2065,19,72590,72814,ふ
2066,19,72810,72925,か
